Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	Vu [m3]	Vb [m3]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_u[kg]	m_v[kg]	 cv_u[J/kg]	 cp_u [J/kg]	 kappa_u [-]	 U_u [J]	 cv_b[J/kg]	 cp_b [J/kg]	 kappa_b [-]	 U_b [J]	Zu_O2 [kg]	Zu_CO2 [kg]	Zu_H2O [kg]	Zu_N2 [kg]	Zu_H [kg]	Zu_O [kg]	Zu_N [kg]	Zu_H2 [kg]	Zu_OH [kg]	Zu_CO [kg]	Zu_NO [kg]	Zu_Diesel [kg]	Zb_O2 [kg]	Zb_CO2 [kg]	Zb_H2O [kg]	Zb_N2 [kg]	Zb_H [kg]	Zb_O [kg]	Zb_N [kg]	Zb_H2 [kg]	Zb_OH [kg]	Zb_CO [kg]	Zb_NO [kg]	Zb_Diesel [kg]	
94.5	0.020464664	3.39E-04	0.055934636	0.944065364	572.8687815	1256.872676	1187.918967	1695.746235	6.4866	6.486342632	5.55	6.16E-04	813.1695636	3.94E-06	4.38E-10	5.78E-04	3392.198842	0.376261305	124.9202066	0.918203151	0.887260299	916.4949278	1474056.355	1474056.355	6.110803018	175.9284345	2.59694315	0.125748185	3392.199393	0.02697613	6.50E-04	7.65E-05	5.73E-04	839.3609325	1119.718088	1.334012634	-35.44754045	998.5091436	1286.28019	1.288200712	-716.4319485	0.172271481	0.046459796	0.017563278	0.731411876	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031918483	0.068944275	0.143270976	0.054550173	0.732110295	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080618	0	 
95	0.020520124	3.41E-04	0.055921681	0.944078319	571.5685088	1254.324714	1185.50153	1694.686989	6.4329	6.433251291	5.55	6.16E-04	813.1698714	3.94E-06	4.38E-10	5.78E-04	3370.322956	0.37383484	125.1071241	0.918203498	0.887260635	916.4949278	1474056.538	1474056.538	6.110805329	174.7325174	2.575034876	0.124470976	3370.3235	0.027077184	6.50E-04	7.65E-05	5.73E-04	838.9167766	1119.273931	1.334189472	-35.53087526	998.0540811	1285.825127	1.288332117	-717.8906584	0.17227148	0.046459795	0.017563278	0.731411873	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031918487	0.068944275	0.143270976	0.054550173	0.732110295	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080618	0	 
95.5	0.020575584	3.43E-04	0.055914989	0.944085011	570.2616669	1251.616714	1182.937596	1693.62266	6.3805	6.380167931	-1948.50875	-0.216127792	813.0618075	0	0	5.78E-04	3347.755151	0.371331629	125.2927899	0.918203498	0.887142725	916.4949278	1474056.538	1474056.538	6.110805329	173.5440036	2.553517888	0.123179381	3347.75569	0.02717789	6.50E-04	7.65E-05	5.73E-04	838.4706114	1118.827766	1.3343673	-35.61468934	997.5689252	1285.339971	1.288472344	-719.43997	0.17227148	0.046459795	0.017563278	0.731411873	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031918487	0.068944275	0.143270976	0.054550173	0.732110295	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080618	0	 
96	0.020631044	3.45E-04	0.055864132	0.944135868	569.0021041	1249.184991	1180.671503	1692.597096	6.3297	6.329487177	1193.720052	0.132406939	813.128011	8.48E-04	9.41E-08	5.79E-04	3327.27553	0.369060037	125.4773199	0.918278183	0.88721496	916.4949278	1474095.76	1474095.76	6.111302373	172.3982337	2.532383974	0.121975457	3327.276058	0.027278242	6.50E-04	7.64E-05	5.73E-04	838.0422781	1118.399228	1.334537956	-35.67329105	997.1319349	1284.902981	1.288598766	-720.8897217	0.172271329	0.046459755	0.017563263	0.731411231	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031919336	0.068944275	0.143270976	0.054550173	0.732110296	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080618	0	 
96.5	0.020686504	3.47E-04	0.055785677	0.944214323	567.765589	1246.825171	1178.503348	1691.590545	6.2805	6.280101889	2057.898403	0.228261247	813.2421416	0.001462592	1.62E-07	5.79E-04	3307.618641	0.366879703	125.6607598	0.918406937	0.88733949	916.4949278	1474163.49	1474163.49	6.11215925	171.2786992	2.511625129	0.120812004	3307.619162	0.027378233	6.50E-04	7.63E-05	5.74E-04	837.623088	1117.979686	1.334704954	-35.71421608	996.7066579	1284.477704	1.288721907	-722.3408924	0.172271068	0.046459684	0.017563236	0.731410123	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031920803	0.068944275	0.143270976	0.054550172	0.732110296	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080616	0	 
97	0.020741963	3.49E-04	0.055723118	0.944276882	566.5370321	1244.465079	1176.317593	1690.590711	6.2317	6.231331785	1566.278126	0.173730927	813.3290071	0.001113192	1.23E-07	5.79E-04	3288.034357	0.364707423	125.8431135	0.918504932	0.88743427	916.4949278	1474215.137	1474215.137	6.112811427	170.1745991	2.491233552	0.119661263	3288.034871	0.027477855	6.50E-04	7.63E-05	5.74E-04	837.2062371	1117.562566	1.334871285	-35.76358273	996.2801386	1284.051185	1.288845512	-723.7675729	0.172270869	0.046459631	0.017563216	0.731409278	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031921921	0.068944275	0.143270976	0.054550171	0.732110297	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080615	0	 
97.5	0.020797423	3.51E-04	0.055710719	0.944289281	565.3045231	1242.047504	1174.023121	1689.587898	6.1828	6.182650837	5.55	6.16E-04	813.3293149	3.94E-06	4.38E-10	5.79E-04	3267.940131	0.362478579	126.0243528	0.918505279	0.887434606	916.4949278	1474215.32	1474215.32	6.112813738	169.077615	2.471201639	0.118501956	3267.940641	0.027577103	6.50E-04	7.63E-05	5.74E-04	836.7863686	1117.142696	1.33503931	-35.84216999	995.8419895	1283.613036	1.288972598	-725.1490334	0.172270868	0.04645963	0.017563216	0.731409275	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031921925	0.068944275	0.143270976	0.054550171	0.732110297	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080615	0	 
98	0.020852883	3.53E-04	0.05570396	0.94429604	564.0669023	1239.488751	1171.599396	1688.581164	6.1343	6.13401095	-1733.365236	-0.192264161	813.2331828	0	0	5.79E-04	3247.249385	0.36018357	126.2044445	0.918505279	0.887329715	916.4949278	1474215.32	1474215.32	6.112813738	167.9878699	2.451521977	0.117331026	3247.249889	0.027675969	6.50E-04	7.63E-05	5.74E-04	836.3649946	1116.721322	1.335208108	-35.92114729	995.3768818	1283.147929	1.289107625	-726.6102108	0.172270868	0.04645963	0.017563216	0.731409275	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031921925	0.068944275	0.143270976	0.054550171	0.732110297	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080615	0	 
98.5	0.020908343	3.55E-04	0.055699139	0.944300861	562.8361284	1236.898812	1169.147677	1687.580239	6.0864	6.085930191	-2321.56733	-0.257507296	813.1044292	0	0	5.79E-04	3226.581364	0.357891082	126.3833901	0.918505279	0.88718923	916.4949278	1474215.32	1474215.32	6.112813738	166.9127313	2.432187338	0.116170873	3226.581862	0.027774448	6.50E-04	7.63E-05	5.74E-04	835.9461978	1116.302525	1.335376043	-35.99964822	994.9046635	1282.67571	1.289244847	-728.0885009	0.172270868	0.04645963	0.017563216	0.731409275	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031921925	0.068944275	0.143270976	0.054550171	0.732110297	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080615	0	 
99	0.020963803	3.57E-04	0.055698981	0.944301019	561.6028869	1234.193616	1166.590695	1686.577545	6.0383	6.038003807	-3783.555922	-0.419670471	812.8945939	0	0	5.79E-04	3205.467654	0.355549158	126.5611647	0.918505279	0.886960276	916.4949278	1474215.32	1474215.32	6.112813738	165.8462732	2.413190678	0.115004555	3205.468147	0.027872532	6.50E-04	7.63E-05	5.74E-04	835.5268128	1115.88314	1.335544381	-36.07826711	994.4098767	1282.180923	1.289388766	-729.6318275	0.172270868	0.04645963	0.017563216	0.731409275	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031921925	0.068944275	0.143270976	0.054550171	0.732110297	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080615	0	 
99.5	0.021019262	3.59E-04	0.055703041	0.944296959	560.3686323	1231.387459	1163.941574	1685.574266	5.9905	5.990294657	-5094.834833	-0.565116991	812.6120354	0	0	5.79E-04	3183.990831	0.353166957	126.7377481	0.918505279	0.886651972	916.4949278	1474215.32	1474215.32	6.112813738	164.7893075	2.394525123	0.113835065	3183.991319	0.027970216	6.50E-04	7.63E-05	5.74E-04	835.1073402	1115.463668	1.335712925	-36.15691111	993.8949408	1281.665987	1.289538698	-731.23194	0.172270868	0.04645963	0.017563216	0.731409275	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031921925	0.068944275	0.143270976	0.054550171	0.732110297	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080615	0	 
100	0.021074722	3.61E-04	0.055691158	0.944308842	559.2007138	1229.095773	1161.766104	1684.625138	5.9455	5.945651628	5.55	6.16E-04	812.6123432	3.94E-06	4.38E-10	5.79E-04	3165.542661	0.351120694	126.9133085	0.918505627	0.886652308	916.4949278	1474215.503	1474215.503	6.112816049	163.782482	2.376183976	0.112783255	3165.54314	0.028067492	6.50E-04	7.63E-05	5.74E-04	834.7106605	1115.066987	1.335872464	-36.23118724	993.4731357	1281.244182	1.289661629	-732.5383576	0.172270868	0.04645963	0.017563216	0.731409272	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031921929	0.068944275	0.143270976	0.054550171	0.732110297	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080615	0	 
100.5	0.021130182	3.63E-04	0.055592239	0.944407761	558.0752528	1226.974655	1159.845011	1683.710722	5.9033	5.903023326	2721.226391	0.301837315	812.7632619	0.001934097	2.15E-07	5.79E-04	3148.835984	0.349267596	127.0879423	0.918675887	0.886816978	916.4949278	1474305.436	1474305.436	6.113949162	162.8119901	2.358160699	0.111802181	3148.836456	0.028164356	6.50E-04	7.62E-05	5.74E-04	834.3318948	1114.687753	1.336024381	-36.25138522	993.0817001	1280.852747	1.289775803	-733.8839943	0.172270521	0.046459537	0.01756318	0.731407801	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031923877	0.068944275	0.143270975	0.05455017	0.732110297	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080614	0	 
101	0.021185642	3.65E-04	0.055396607	0.944603393	556.9954284	1225.040533	1158.20387	1682.833578	5.8627	5.862513973	5741.901857	0.6368894	813.0817066	0.004081039	4.53E-07	5.79E-04	3134.009493	0.347623048	127.2617538	0.919035145	0.887164437	916.4949278	1474496.033	1474496.033	6.116340087	161.8792495	2.340448921	0.110896006	3134.009957	0.028260801	6.50E-04	7.59E-05	5.74E-04	833.9724772	1114.327343	1.336168007	-36.2112409	992.7239115	1280.494959	1.289880242	-735.2756298	0.172269787	0.046459339	0.017563106	0.731404683	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031928004	0.068944275	0.143270975	0.054550167	0.732110299	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.00108061	0	 
101.5	0.021241101	3.67E-04	0.055265306	0.944734694	555.9055174	1223.021472	1156.413503	1681.948424	5.8221	5.821774266	3742.198902	0.415083168	813.2892482	0.002659765	2.95E-07	5.79E-04	3118.393263	0.345890902	127.4346993	0.919269287	0.887390888	916.4949278	1474620.864	1474620.864	6.117898342	160.9478526	2.323042424	0.109969794	3118.393722	0.028356821	6.50E-04	7.58E-05	5.74E-04	833.60744	1113.961655	1.336314435	-36.20924356	992.3495322	1280.12058	1.289989604	-736.6149929	0.172269306	0.046459209	0.017563057	0.73140264	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031930707	0.068944274	0.143270974	0.054550165	0.7321103	3.44E-10	4.85E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080608	0	 
102	0.021296561	3.69E-04	0.055199408	0.944800592	554.8050369	1220.915156	1154.470752	1681.054873	5.781	5.78079014	1705.949386	0.189223206	813.3838598	0.001212507	1.34E-07	5.79E-04	3101.974453	0.344069734	127.6067341	0.919376025	0.88749412	916.4949278	1474677.932	1474677.932	6.118608704	160.0175472	2.305935142	0.109023276	3101.974909	0.02845241	6.50E-04	7.57E-05	5.74E-04	833.2365708	1113.590489	1.33646377	-36.24632869	991.9580154	1279.729064	1.290104061	-737.9010582	0.172269086	0.04645915	0.017563034	0.731401707	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031931943	0.068944274	0.143270974	0.054550165	0.732110301	3.44E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080606	0	 
102.5	0.021352021	3.71E-04	0.055188101	0.944811899	553.6976176	1218.739425	1152.404253	1680.155876	5.7395	5.739717368	5.55	6.16E-04	813.3841676	3.94E-06	4.38E-10	5.79E-04	3084.9356	0.342179792	127.777824	0.919376372	0.887494456	916.4949278	1474678.118	1474678.118	6.118611015	159.0906923	2.28912116	0.108063029	3084.936052	0.028547562	6.50E-04	7.57E-05	5.74E-04	832.8615165	1113.215434	1.336615285	-36.31608763	991.5525657	1279.323614	1.290222686	-739.1401663	0.172269085	0.046459149	0.017563034	0.731401704	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031931947	0.068944274	0.143270974	0.054550165	0.732110301	3.44E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080606	0	 
103	0.021407481	3.73E-04	0.055176891	0.944823109	552.6019889	1216.586446	1150.359295	1679.266642	5.6991	5.699326933	5.55	6.16E-04	813.3844754	3.94E-06	4.38E-10	5.79E-04	3068.169524	0.340320106	127.9479841	0.91937672	0.887494792	916.4949278	1474678.304	1474678.304	6.118613326	158.1790757	2.272594703	0.10712034	3068.169972	0.028642272	6.50E-04	7.57E-05	5.74E-04	832.490685	1112.844601	1.336765229	-36.38507138	991.1503221	1278.921371	1.290340468	-740.365822	0.172269084	0.046459149	0.017563034	0.731401701	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031931951	0.068944274	0.143270974	0.054550165	0.732110301	3.44E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080606	0	 
103.5	0.021462941	3.75E-04	0.055113748	0.944886252	551.5360166	1214.544588	1148.474607	1678.401661	5.6606	5.660338656	1629.666808	0.180761974	813.4748564	0.0011583	1.28E-07	5.79E-04	3052.516794	0.338583911	128.117276	0.919478686	0.887593408	916.4949278	1474732.916	1474732.916	6.119291929	157.2936358	2.256350139	0.106224263	3052.517236	0.028736535	6.50E-04	7.57E-05	5.74E-04	832.1320716	1112.485703	1.336910018	-36.42110243	990.7678872	1278.538936	1.290452539	-741.6104543	0.172268874	0.046459092	0.017563012	0.731400807	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031933133	0.068944274	0.143270974	0.054550164	0.732110301	3.44E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080605	0	 
104	0.0215184	3.77E-04	0.054956342	0.945043658	550.5142059	1212.686044	1146.863107	1677.572689	5.6235	5.623321871	4577.049303	0.507684432	813.7286986	0.003253188	3.61E-07	5.79E-04	3038.650555	0.337045874	128.285799	0.919765067	0.887870379	916.4949278	1474886.797	1474886.797	6.121197848	156.442951	2.24038197	0.105397667	3038.65099	0.028830344	6.50E-04	7.55E-05	5.74E-04	831.7921618	1112.144992	1.337046732	-36.39776172	990.4189784	1278.190028	1.290554862	-742.9009006	0.172268281	0.046458933	0.017562952	0.73139829	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031936465	0.068944274	0.143270973	0.054550162	0.732110303	3.44E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080602	0	 
104.5	0.02157386	3.79E-04	0.054865811	0.945134189	549.4806248	1210.735483	1145.093611	1676.73433	5.5862	5.585994418	2493.580922	0.276586973	813.8669921	0.001772345	1.97E-07	5.80E-04	3023.943806	0.335414607	128.4535063	0.919921089	0.888021273	916.4949278	1474970.942	1474970.942	6.122236197	155.5919712	2.224684832	0.104549031	3023.944238	0.028923695	6.50E-04	7.54E-05	5.74E-04	831.4459643	1111.798356	1.337186545	-36.41480089	990.0519654	1277.823015	1.290662571	-744.137605	0.172267957	0.046458845	0.017562919	0.731396913	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031938287	0.068944274	0.143270973	0.05455016	0.732110303	3.45E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.001080601	0	 
105	0.02162932	3.81E-04	0.054823547	0.945176453	548.4416203	1208.724301	1143.215691	1675.89174	5.5489	5.548617451	989.315148	0.109734431	813.9218593	7.03E-04	7.80E-08	5.80E-04	3008.702271	0.333724022	128.6203683	0.91998299	0.888081139	916.4949278	1475004.387	1475004.387	6.122648158	154.7446539	2.209253487	0.103689084	3008.702699	0.029016581	6.50E-04	7.53E-05	5.74E-04	831.0963268	1111.448544	1.337328188	-36.46089719	989.6726542	1277.443704	1.290773973	-745.3318271	0.172267828	0.04645881	0.017562906	0.731396366	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031939012	0.068944274	0.143270972	0.05455016	0.732110304	3.45E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.0010806	0	 
105.5	0.02168478	3.83E-04	0.054812866	0.945187134	547.4028746	1206.680724	1141.273849	1675.049526	5.5117	5.511420554	5.55	6.16E-04	813.9221671	3.94E-06	4.38E-10	5.80E-04	2993.19744	0.332004233	128.7863704	0.919983337	0.888081475	916.4949278	1475004.574	1475004.574	6.122650469	153.9044543	2.194082825	0.102827236	2993.197865	0.029108998	6.50E-04	7.53E-05	5.75E-04	830.7458057	1111.098022	1.337470517	-36.52582507	989.2863033	1277.057353	1.290887531	-746.493795	0.172267827	0.04645881	0.017562906	0.731396363	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031939016	0.068944274	0.143270972	0.05455016	0.732110304	3.45E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.0010806	0	 
106	0.02174024	3.85E-04	0.054802279	0.945197721	546.3752018	1204.65855	1139.352286	1674.216457	5.4745	5.474832626	5.55	6.16E-04	813.9224749	3.94E-06	4.38E-10	5.80E-04	2977.935255	0.330311357	128.9515261	0.919983684	0.888081811	916.4949278	1475004.762	1475004.762	6.122652781	153.077845	2.179167857	0.10198081	2977.935677	0.029200942	6.50E-04	7.53E-05	5.75E-04	830.3992414	1110.751457	1.337611358	-36.59003233	988.903074	1276.674124	1.291000258	-747.6431499	0.172267826	0.04645881	0.017562906	0.73139636	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.03193902	0.068944274	0.143270972	0.05455016	0.732110304	3.45E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.0010806	0	 
106.5	0.021795699	3.87E-04	0.054799755	0.945200245	545.3322452	1202.41869	1137.230753	1673.371164	5.4374	5.437805333	-2474.783789	-0.274502003	813.7852239	0	0	5.80E-04	2961.646642	0.328504631	129.1157784	0.919983684	0.887932054	916.4949278	1475004.762	1475004.762	6.122652781	152.2500254	2.164503712	0.101106312	2961.64706	0.029292405	6.50E-04	7.53E-05	5.75E-04	830.047743	1110.399959	1.337754326	-36.65527552	988.477514	1276.248564	1.29112554	-748.9153964	0.172267826	0.04645881	0.017562906	0.73139636	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.03193902	0.068944274	0.143270972	0.05455016	0.732110304	3.45E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.0010806	0	 
107	0.021851159	3.88E-04	0.054798306	0.945201694	544.2969427	1200.170594	1135.102203	1672.532242	5.4014	5.401248638	-2780.412644	-0.30840223	813.6310228	0	0	5.80E-04	2945.445242	0.326707579	129.2791322	0.919983684	0.887763803	916.4949278	1475004.762	1475004.762	6.122652781	151.4337089	2.150085635	0.100241877	2945.445657	0.029383385	6.50E-04	7.53E-05	5.75E-04	829.6990534	1110.051269	1.33789627	-36.72001259	988.0492484	1275.820298	1.291251727	-750.1917704	0.172267826	0.04645881	0.017562906	0.73139636	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.03193902	0.068944274	0.143270972	0.05455016	0.732110304	3.45E-10	4.86E-07	6.97E-14	3.93E-08	4.14E-05	1.77E-06	0.0010806	0	 
107.5	0.021906619	3.90E-04	0.054736469	0.945263531	543.3198284	1198.301209	1133.379204	1671.740633	5.3673	5.367134233	1615.232631	0.179160941	813.7206032	0.001148067	1.27E-07	5.80E-04	2931.715778	0.325184712	129.4417245	0.92008475	0.887861546	916.4949278	1475059.442	1475059.442	6.123325389	150.657221	2.135908982	0.099468297	2931.716187	0.029473875	6.50E-04	7.53E-05	5.75E-04	829.3721104	1109.724041	1.338029127	-36.7497693	987.6922555	1275.463306	1.291356997	-751.3359589	0.172267616	0.046458753	0.017562884	0.731395465	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031940204	0.068944274	0.143270972	0.054550159	0.732110304	3.45E-10	4.86E-07	6.98E-14	3.93E-08	4.14E-05	1.77E-06	0.001080599	0	 
108	0.021962079	3.92E-04	0.054648303	0.945351697	542.362486	1196.498158	1131.746495	1670.965187	5.3343	5.333934744	2441.410027	0.270800199	813.8560033	0.001735298	1.92E-07	5.80E-04	2918.625011	0.323732689	129.6035909	0.92023751	0.888009283	916.4949278	1475142.268	1475142.268	6.124342034	149.8986191	2.121969219	0.098722705	2918.625415	0.029563872	6.50E-04	7.52E-05	5.75E-04	829.0530126	1109.404512	1.338158713	-36.76212164	987.3471779	1275.118228	1.291458827	-752.4850059	0.172267297	0.046458667	0.017562852	0.73139411	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031941997	0.068944274	0.143270972	0.054550158	0.732110305	3.45E-10	4.86E-07	6.98E-14	3.93E-08	4.14E-05	1.77E-06	0.001080598	0	 
108.5	0.022017539	3.94E-04	0.05454588	0.94545412	541.4206045	1194.740383	1130.171469	1670.202408	5.3019	5.301472415	2891.068157	0.320676095	814.0163414	0.00205491	2.28E-07	5.80E-04	2905.974053	0.32232945	129.7647556	0.920418406	0.88818423	916.4949278	1475240.622	1475240.622	6.125545928	149.1551223	2.108261919	0.097998118	2905.974454	0.02965337	6.50E-04	7.51E-05	5.75E-04	828.7398507	1109.090838	1.338285877	-36.76459012	987.0100531	1274.781104	1.291558379	-753.6315918	0.172266918	0.046458565	0.017562813	0.731392501	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031944127	0.068944274	0.143270971	0.054550156	0.732110306	3.45E-10	4.86E-07	6.98E-14	3.93E-08	4.14E-05	1.77E-06	0.001080596	0	 
109	0.022072998	3.96E-04	0.054429109	0.945570891	540.4941045	1193.027888	1128.654192	1669.45222	5.2702	5.269735945	3344.043109	0.37091989	814.2018013	0.002376881	2.64E-07	5.80E-04	2893.758627	0.32097452	129.9252429	0.920627645	0.888386587	916.4949278	1475354.761	1475354.761	6.126938452	148.4264796	2.094782757	0.09729418	2893.759024	0.029742365	6.50E-04	7.49E-05	5.75E-04	828.4325968	1108.782989	1.338410625	-36.75707919	986.6809346	1274.451986	1.291655632	-754.7759891	0.172266478	0.046458446	0.017562768	0.731390634	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031946599	0.068944273	0.143270971	0.054550155	0.732110307	3.45E-10	4.86E-07	6.98E-14	3.93E-08	4.14E-05	1.77E-06	0.001080594	0	 
109.5	0.022128458	3.98E-04	0.054303769	0.945696231	539.5808666	1191.350462	1127.178949	1668.712902	5.2391	5.23863595	3616.821778	0.401176389	814.4023895	0.002570773	2.85E-07	5.80E-04	2881.881994	0.319657169	130.0850715	0.920853953	0.888605452	916.4949278	1475478.663	1475478.663	6.128444569	147.7112632	2.081527511	0.096607442	2881.882387	0.029830853	6.50E-04	7.48E-05	5.75E-04	828.1303178	1108.480065	1.33853337	-36.74320102	986.3579061	1274.128958	1.291751148	-755.9147503	0.172266	0.046458317	0.01756272	0.731388607	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031949282	0.068944273	0.14327097	0.054550153	0.732110308	3.45E-10	4.86E-07	6.98E-14	3.93E-08	4.14E-05	1.77E-06	0.001080591	0	 
110	0.022183918	4.00E-04	0.054218846	0.945781154	538.6637317	1189.622511	1125.613667	1667.970559	5.2078	5.207509638	2356.698473	0.261404028	814.5330915	0.001675103	1.86E-07	5.80E-04	2869.567413	0.318291241	130.2442171	0.921001414	0.888748063	916.4949278	1475559.651	1475559.651	6.129425948	146.9994049	2.068492056	0.095911771	2869.567804	0.029918828	6.50E-04	7.47E-05	5.75E-04	827.8254004	1108.174726	1.338657554	-36.75395086	986.0244741	1273.795526	1.291849807	-757.0169516	0.172265688	0.046458233	0.017562688	0.731387282	9.32E-10	6.45E-07	9.07E-14	5.22E-08	2.70E-05	2.35E-06	3.45E-04	0.031951035	0.068944273	0.14327097	0.054550151	0.732110309	3.45E-10	4.86E-07	6.98E-14	3.94E-08	4.14E-05	1.77E-06	0.00108059	0	 
