Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal [Pa]	LWArealGemittelt [Pa]	LWA[Pa]
523.1	 4.826524972438748E-4	 42325.18456350117	 42237.95504374571	 42237.95504374571	 
523.2	 4.8273859582505317E-4	 42315.66094794051	 42235.99230694444	 42235.99230694444	 
523.3000000000001	 4.8282420726729537E-4	 42305.28250400459	 42233.68128529301	 42233.68128529301	 
523.4	 4.8290933157769304E-4	 42292.72703489702	 42230.941970146894	 42230.941970146894	 
523.5000000000001	 4.8299396876337706E-4	 42280.07824771169	 42227.70607614329	 42227.70607614329	 
523.6	 4.8307811883151436E-4	 42267.31472368421	 42223.95424377976	 42223.95424377976	 
523.7	 4.831617817893061E-4	 42256.262961670494	 42219.72449211384	 42219.72449211384	 
523.8000000000001	 4.8324495764398486E-4	 42247.66593649889	 42215.154047767064	 42215.154047767064	 
523.9	 4.83327646402812E-4	 42243.461085240306	 42210.49854171499	 42210.49854171499	 
524.0000000000001	 4.834098480730764E-4	 42242.16264130438	 42206.025979267084	 42206.025979267084	 
524.1	 4.8349156266209043E-4	 42244.746577231155	 42201.94959456041	 42201.94959456041	 
524.2	 4.835727901771893E-4	 42249.915684782645	 42198.42232184342	 42198.42232184342	 
524.3000000000001	 4.836535306257274E-4	 42255.42277860415	 42195.45483358014	 42195.45483358014	 
524.4	 4.837337840150768E-4	 42261.72781292909	 42193.007510139505	 42193.007510139505	 
524.5000000000001	 4.838135503526245E-4	 42269.209735125885	 42191.070504590294	 42191.070504590294	 
524.6	 4.8389282964577025E-4	 42275.86529576661	 42189.59858326609	 42189.59858326609	 
524.7	 4.839716219019243E-4	 42279.181909038925	 42188.45571381498	 42188.45571381498	 
524.8000000000001	 4.840499271285053E-4	 42279.15399141878	 42187.47191925376	 42187.47191925376	 
524.9000000000001	 4.8412774533293756E-4	 42276.01046739131	 42186.49825649326	 42186.49825649326	 
525.0	 4.8420507652264936E-4	 42269.533579519455	 42185.39215604621	 42185.39215604621	 
525.1	 4.8428192070507054E-4	 42259.54465503432	 42184.00005712108	 42184.00005712108	 
525.2	 4.843582778876303E-4	 42246.50712643022	 42182.16333560441	 42182.16333560441	 
525.3000000000001	 4.844341480777543E-4	 42233.73202345536	 42179.80084217042	 42179.80084217042	 
525.4000000000001	 4.8450953128286405E-4	 42220.895501716266	 42176.89881576817	 42176.89881576817	 
525.5	 4.845844275103732E-4	 42211.5710165904	 42173.54613391152	 42173.54613391152	 
525.6000000000001	 4.846588367676865E-4	 42204.94337356982	 42169.93848439604	 42169.93848439604	 
525.7	 4.8473275906219687E-4	 42203.34090217394	 42166.34262680801	 42166.34262680801	 
525.8	 4.848061944012835E-4	 42205.2225497712	 42163.03437602373	 42163.03437602373	 
525.9000000000001	 4.848791427923102E-4	 42212.062366704835	 42160.23617603898	 42160.23617603898	 
526.0	 4.849516042426225E-4	 42220.68891132727	 42158.06525546301	 42158.06525546301	 
526.1	 4.8502357875954637E-4	 42230.91234382155	 42156.521495450594	 42156.521495450594	 
526.2	 4.850950663503857E-4	 42239.6673094966	 42155.53140253334	 42155.53140253334	 
526.3000000000001	 4.851660670224202E-4	 42249.29888844396	 42155.0230199343	 42155.0230199343	 
526.4000000000001	 4.8523658078290387E-4	 42258.3553644165	 42154.95721819678	 42154.95721819678	 
526.5	 4.85306607639062E-4	 42264.0505589245	 42155.22002096804	 42155.22002096804	 
526.6	 4.853761475980907E-4	 42267.16616533183	 42155.67586221121	 42155.67586221121	 
526.7	 4.8544520066715307E-4	 42268.16003260871	 42156.22600384291	 42156.22600384291	 
526.8000000000001	 4.8551376685337895E-4	 42268.4838770023	 42156.81420015806	 42156.81420015806	 
526.9000000000001	 4.8558184616386116E-4	 42266.69156578947	 42157.38660575613	 42157.38660575613	 
527.0000000000001	 4.856494386056558E-4	 42264.40232093823	 42157.89457287964	 42157.89457287964	 
527.1	 4.857165441857779E-4	 42260.46593649887	 42158.29857890001	 42158.29857890001	 
527.2	 4.8578316291120156E-4	 42256.26712643022	 42158.56384211271	 42158.56384211271	 
527.3000000000001	 4.858492947888567E-4	 42252.0962339817	 42158.68827789074	 42158.68827789074	 
527.4	 4.859149398256275E-4	 42247.00964359269	 42158.65624479094	 42158.65624479094	 
527.5000000000001	 4.859800980283509E-4	 42242.71033009154	 42158.46808548763	 42158.46808548763	 
527.6	 4.860447694038144E-4	 42235.630421624715	 42158.0827862238	 42158.0827862238	 
527.7	 4.861089539587544E-4	 42226.21101659039	 42157.38806924351	 42157.38806924351	 
527.8000000000001	 4.861726516998542E-4	 42216.93678318079	 42156.33069515133	 42156.33069515133	 
527.9	 4.8623586263374174E-4	 42209.34319050344	 42154.95040194242	 42154.95040194242	 
528.0000000000001	 4.8629858676698935E-4	 42204.11142848972	 42153.350730214755	 42153.350730214755	 
528.1	 4.863608241061097E-4	 42204.02767562931	 42151.735597598075	 42151.735597598075	 
528.2	 4.8642257465755643E-4	 42205.898156178504	 42150.29026826092	 42150.29026826092	 
528.3000000000001	 4.8648383842772017E-4	 42209.42694336388	 42149.09268181157	 42149.09268181157	 
528.4000000000001	 4.865446154229284E-4	 42214.41303032041	 42148.19693889462	 42148.19693889462	 
528.5	 4.8660490564944256E-4	 42221.98987242566	 42147.668535884295	 42147.668535884295	 
528.6	 4.8666470911345767E-4	 42229.48419736846	 42147.52766096524	 42147.52766096524	 
528.7	 4.867240258210995E-4	 42235.1420463387	 42147.70065216619	 42147.70065216619	 
528.8000000000001	 4.86782855778423E-4	 42237.597561212846	 42148.06359282879	 42148.06359282879	 
528.9000000000001	 4.868411989914113E-4	 42235.91568478263	 42148.46072512112	 42148.46072512112	 
529.0	 4.8689905546597285E-4	 42230.150421624734	 42148.7262291678	 42148.7262291678	 
529.1000000000001	 4.8695642520794186E-4	 42219.5691859268	 42148.675897988534	 42148.675897988534	 
529.2	 4.870133082230738E-4	 42206.727446796336	 42148.147228647504	 42148.147228647504	 
529.3	 4.8706970451704634E-4	 42191.01728661327	 42146.98981721742	 42146.98981721742	 
529.4000000000001	 4.871256140954566E-4	 42173.92900286042	 42145.02585827143	 42145.02585827143	 
529.5	 4.8718103696381926E-4	 42158.988362128155	 42142.16302340216	 42142.16302340216	 
529.6	 4.872359731275661E-4	 42146.356554347854	 42138.40140747127	 42138.40140747127	 
529.7	 4.872904225920428E-4	 42138.082320938236	 42133.91261033249	 42133.91261033249	 
529.8000000000001	 4.873443853625096E-4	 42132.59527288332	 42129.11357636149	 42129.11357636149	 
529.9000000000001	 4.873978614441374E-4	 42127.43499828379	 42124.27044752118	 42124.27044752118	 
530.0	 4.8745085084200775E-4	 42125.66959782612	 42119.711160739425	 42119.711160739425	 
530.1	 4.875033535611114E-4	 42125.67335068653	 42115.7050518897	 42115.7050518897	 
530.2	 4.8755536960634583E-4	 42127.534632151066	 42112.28052285745	 42112.28052285745	 
530.3000000000001	 4.876068989825143E-4	 42130.74982665908	 42109.43137124848	 42109.43137124848	 
530.4000000000001	 4.876579416943248E-4	 42132.97811041193	 42107.05242857271	 42107.05242857271	 
530.5000000000001	 4.877084977463883E-4	 42133.581314073264	 42104.97930897934	 42104.97930897934	 
530.6	 4.877585671432164E-4	 42133.15481521742	 42103.09010385054	 42103.09010385054	 
530.7	 4.8780814988922175E-4	 42132.44424313504	 42101.32684929185	 42101.32684929185	 
530.8000000000001	 4.878572459887149E-4	 42131.27335068653	 42099.65664131391	 42099.65664131391	 
530.9	 4.879058554459044E-4	 42130.46836212818	 42098.07020721539	 42098.07020721539	 
531.0000000000001	 4.879539782648942E-4	 42130.13623398173	 42096.58705429772	 42096.58705429772	 
531.1	 4.880016144496826E-4	 42129.13422025174	 42095.193758825815	 42095.193758825815	 
531.2	 4.880487640041614E-4	 42128.06465503435	 42093.86276810735	 42093.86276810735	 
531.3000000000001	 4.880954269321144E-4	 42127.45669164763	 42092.60175660654	 42092.60175660654	 
531.4	 4.8814160323721575E-4	 42127.777561212846	 42091.44621701491	 42091.44621701491	 
531.5000000000001	 4.881872929230291E-4	 42128.14474656754	 42090.41598760117	 42090.41598760117	 
531.6	 4.882324959930053E-4	 42126.99119965678	 42089.461324809	 42089.461324809	 
531.7	 4.882772124504826E-4	 42127.376600114454	 42088.57874341399	 42088.57874341399	 
531.8000000000001	 4.883214422986848E-4	 42127.63426601834	 42087.801571093565	 42087.801571093565	 
531.9000000000001	 4.883651855407191E-4	 42129.70662299774	 42087.16742671807	 42087.16742671807	 
532.0	 4.884084421795764E-4	 42133.39472368424	 42086.75266505316	 42086.75266505316	 
532.1	 4.88451212218129E-4	 42136.99476945083	 42086.57564634068	 42086.57564634068	 
532.2	 4.884934956591301E-4	 42140.406943363865	 42086.6100538987	 42086.6100538987	 
532.3000000000001	 4.885352925052115E-4	 42143.367858695674	 42086.825353681765	 42086.825353681765	 
532.4000000000001	 4.88576602758884E-4	 42144.804014302084	 42087.16571497246	 42087.16571497246	 
532.5	 4.886174264225349E-4	 42144.06698913046	 42087.543468645476	 42087.543468645476	 
532.6000000000001	 4.886577634984275E-4	 42140.88877402747	 42087.8553407978	 42087.8553407978	 
532.7	 4.886976139887002E-4	 42135.33710354692	 42087.992681145784	 42087.992681145784	 
532.8000000000001	 4.887369778953647E-4	 42128.301222540045	 42087.86185724749	 42087.86185724749	 
532.9000000000001	 4.887758552203049E-4	 42119.64373970252	 42087.37371858414	 42087.37371858414	 
533.0	 4.88814245965277E-4	 42109.32291590389	 42086.40952916099	 42086.40952916099	 
533.1	 4.888521501319072E-4	 42098.514952517166	 42084.83977772404	 42084.83977772404	 
533.2	 4.888895677216907E-4	 42090.11092505721	 42082.640160404524	 42082.640160404524	 
533.3000000000001	 4.889264987359914E-4	 42083.36406006867	 42079.88859432862	 42079.88859432862	 
533.4000000000001	 4.889629431760404E-4	 42079.18918592679	 42076.789823891166	 42076.789823891166	 
533.5	 4.889989010429346E-4	 42077.764929633886	 42073.79515222783	 42073.79515222783	 
533.6	 4.890343723376372E-4	 42078.493304919924	 42071.22990453408	 42071.22990453408	 
533.7	 4.890693570609744E-4	 42081.758430778056	 42069.21595743748	 42069.21595743748	 
533.8000000000001	 4.891038552136365E-4	 42085.90016990848	 42067.74775467197	 42067.74775467197	 
533.9000000000001	 4.891378667961758E-4	 42090.2458907323	 42066.74126471286	 42066.74126471286	 
534.0000000000001	 4.891713918090063E-4	 42093.35714931353	 42066.083723127864	 42066.083723127864	 
534.1	 4.892044302524022E-4	 42095.97023855837	 42065.67779767664	 42065.67779767664	 
534.2	 4.892369821264972E-4	 42096.47833924487	 42065.42471219989	 42065.42471219989	 
534.3000000000001	 4.89269047431284E-4	 42096.22149713961	 42065.23394064032	 42065.23394064032	 
534.4	 4.893006261666123E-4	 42093.189643592705	 42065.00280569557	 42065.00280569557	 
534.5000000000001	 4.893317183321902E-4	 42089.74460926776	 42064.64028167772	 42064.64028167772	 
534.6	 4.893623239275801E-4	 42085.05444908469	 42064.09364384102	 42064.09364384102	 
534.7	 4.893924429522008E-4	 42079.19733237988	 42063.27534407296	 42063.27534407296	 
534.8000000000001	 4.894220754053248E-4	 42072.586439931365	 42062.09040130729	 42062.09040130729	 
534.9	 4.894512212860787E-4	 42066.45573054922	 42060.47762047184	 42060.47762047184	 
535.0000000000001	 4.894798805934415E-4	 42060.48135983984	 42058.37430569127	 42058.37430569127	 
535.1	 4.895080533262444E-4	 42054.953671052644	 42055.497967731004	 42055.497967731004	 
535.2	 4.895357394831694E-4	 42048.27019279178	 42051.437733735795	 42051.437733735795	 
535.3000000000001	 4.895629390627496E-4	 42041.54762986272	 42046.97845419578	 42046.97845419578	 
535.4000000000001	 4.895896520633673E-4	 42036.77371681925	 42042.40556728673	 42042.40556728673	 
535.5	 4.89615878483254E-4	 42033.803282036635	 42037.983871094824	 42037.983871094824	 
535.6	 4.896416183204894E-4	 42032.658659611	 42033.987434877316	 42033.987434877316	 
535.7	 4.89666871573001E-4	 42032.965753432516	 42031.27633905003	 42031.27633905003	 
535.8000000000001	 4.896916382385628E-4	 42033.92053604121	 42029.44731306241	 42029.44731306241	 
535.9000000000001	 4.897159183147955E-4	 42035.53975800918	 42028.08062528153	 42028.08062528153	 
536.0	 4.897397117991649E-4	 42039.286302631604	 42027.16898539157	 42027.16898539157	 
536.1000000000001	 4.89763018688982E-4	 42042.85975800919	 42026.67981697279	 42026.67981697279	 
536.2	 4.897858389814022E-4	 42047.41033009157	 42026.55543702236	 42026.55543702236	 
536.3000000000001	 4.898081726734244E-4	 42052.32941475975	 42026.77714072895	 42026.77714072895	 
536.4000000000001	 4.898300197618906E-4	 42055.87495251717	 42027.268583063225	 42027.268583063225	 
536.5	 4.898513802434854E-4	 42058.76721796341	 42027.94675140336	 42027.94675140336	 
536.6	 4.898722541147354E-4	 42058.33170308928	 42028.69426933635	 42028.69426933635	 
536.7	 4.898926413720083E-4	 42056.65664588103	 42029.38956332448	 42029.38956332448	 
536.8000000000001	 4.89912542011513E-4	 42052.94360240277	 42029.942846521866	 42029.942846521866	 
536.9000000000001	 4.899319560292987E-4	 42047.00831636158	 42030.22144472743	 42030.22144472743	 
537.0	 4.899508834212542E-4	 42040.44767562931	 42030.09992037243	 42030.09992037243	 
537.1	 4.899693241831077E-4	 42034.84740102978	 42029.52159626622	 42029.52159626622	 
537.2	 4.899872783104264E-4	 42029.989735125884	 42028.447427189705	 42028.447427189705	 
537.3000000000001	 4.900047457986154E-4	 42027.36547883298	 42026.94611140305	 42026.94611140305	 
537.4000000000001	 4.900217266429181E-4	 42025.50616533183	 42025.275874119674	 42025.275874119674	 
537.5000000000001	 4.900382208384157E-4	 42025.81884267737	 42023.914197538186	 42023.914197538186	 
537.6	 4.900542283800257E-4	 42028.55476945084	 42023.10139573092	 42023.10139573092	 
537.7	 4.900697492625026E-4	 42033.976371281504	 42022.8733788502	 42022.8733788502	 
537.8000000000001	 4.900847834804373E-4	 42040.118247711696	 42023.17735401572	 42023.17735401572	 
537.9	 4.900993310282565E-4	 42046.90222940505	 42023.92868839896	 42023.92868839896	 
538.0000000000001	 4.901133919002218E-4	 42052.072572654484	 42025.02112156943	 42025.02112156943	 
538.1	 4.901269660904309E-4	 42055.29984954236	 42026.31953128457	 42026.31953128457	 
538.2	 4.901400535928156E-4	 42055.9196207094	 42027.69336345823	 42027.69336345823	 
538.3000000000001	 4.901526544011425E-4	 42053.53545594967	 42028.99651797681	 42028.99651797681	 
538.4	 4.901647685090121E-4	 42048.6219548055	 42030.075283313934	 42030.075283313934	 
538.5000000000001	 4.901763959098591E-4	 42042.07806464533	 42030.77636930618	 42030.77636930618	 
538.6	 4.901875365969516E-4	 42034.55705778033	 42030.90263397249	 42030.90263397249	 
538.7	 4.901981905633909E-4	 42025.90259553777	 42029.560122634764	 42029.560122634764	 
538.8000000000001	 4.902083578021114E-4	 42016.801451373	 42026.906261510194	 42026.906261510194	 
538.9000000000001	 4.90218038305881E-4	 42008.102320938226	 42023.77266035515	 42023.77266035515	 
539.0	 4.902272320672988E-4	 42001.19550171627	 42020.3786670245	 42020.3786670245	 
539.1	 4.902359390787977E-4	 41994.77444908469	 42016.84695262755	 42016.84695262755	 
539.2	 4.90244159332642E-4	 41988.29197768881	 42013.2126664894	 42013.2126664894	 
539.3000000000001	 4.902518928209282E-4	 41983.506897597275	 42009.53446418687	 42009.53446418687	 
539.4000000000001	 4.902591395355847E-4	 41981.91559324944	 42005.9460275902	 42005.9460275902	 
539.5	 4.902658994683717E-4	 41982.41811041192	 42002.58652436895	 42002.58652436895	 
539.6000000000001	 4.902721726108806E-4	 41984.81902574372	 41999.57440607664	 41999.57440607664	 
539.7	 4.902779589545346E-4	 41989.83861384442	 41997.09610964637	 41997.09610964637	 
539.8000000000001	 4.902832584905881E-4	 41996.38808752864	 41995.6572889196	 41995.6572889196	 
539.9000000000001	 4.902880712101267E-4	 42006.38817906181	 41996.21427887965	 41996.21427887965	 
540.0	 4.902923971040671E-4	 42017.91815617854	 41997.661944362015	 41997.661944362015	 
540.1	 4.902962361631573E-4	 42030.78817906182	 41999.755567439286	 41999.755567439286	 
540.2	 4.902995883779759E-4	 42042.64758409614	 42002.359322415905	 42002.359322415905	 
540.3000000000001	 4.903024537389329E-4	 42052.72708066366	 42005.33791778581	 42005.33791778581	 
540.4000000000001	 4.903048322362694E-4	 42060.81934610987	 42008.58108543972	 42008.58108543972	 
540.5	 4.903067238600568E-4	 42066.21179462244	 42011.98696847743	 42011.98696847743	 
540.6	 4.90308128600198E-4	 42067.822961670514	 42015.43740998802	 42015.43740998802	 
540.7	 4.90309046446427E-4	 42064.17211498857	 42018.774552428375	 42018.774552428375	 
540.8000000000001	 4.903094773883081E-4	 42056.89756121283	 42021.82901148617	 42021.82901148617	 
540.9000000000001	 4.903094214152376E-4	 42045.30900286042	 42024.398640709594	 42024.398640709594	 
541.0000000000001	 4.903088785164423E-4	 42032.105066933655	 42026.18594780754	 42026.18594780754	 
541.1	 4.903078486809804E-4	 42017.30401430207	 42025.773430256595	 42025.773430256595	 
541.2	 4.903063318977412E-4	 42003.3247465675	 42023.961314970504	 42023.961314970504	 
541.3000000000001	 4.903043281554459E-4	 41990.084471967966	 42021.55069542764	 42021.55069542764	 
541.4	 4.903018374426468E-4	 41979.32593649887	 42018.77376288402	 42018.77376288402	 
541.5000000000001	 4.902988597477279E-4	 41972.8139456522	 42015.82819258834	 42015.82819258834	 
541.6	 4.902953950589052E-4	 41972.77087929065	 42012.936570076585	 42012.936570076585	 
541.7	 4.902914433642265E-4	 41976.466256865024	 42010.29621872335	 42010.29621872335	 
